id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
49762,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Vishudh Purple Leggings
52924,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Sari
45993,Women,Apparel,Saree,Sarees,Maroon,Summer,2012.0,Ethnic,Fabindia Maroon Mangalgiri Saree
44841,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Light Blue T-shirt
52118,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Myntra Women Multi Coloured Printed Top
4872,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Levis Kids Boy's Danio Grey Teens Kidswear
37749,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Check Red Shirt
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017.0,Casual,Amante Black Swimsuit WCSD04
18306,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wills Lifestyle Men Check White Shirt
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
3865,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Wild Spirit Striper Charcoal T-shirt
9563,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Striped Light Blue Striped Shirt
17940,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Heroes T7 Green Tshirt
3059,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Men's Super Heros Chocolate T-shirt
10359,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
53802,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
40429,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women & Black Printed Top
24950,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt
19482,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Navy Blue Tshirts
6973,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,s.Oliver Men's California Orange T-shirt
37923,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Mineral Women Orange Top
24508,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta
4618,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Knit Design Pink Top
14993,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Stripes Grey Sweaters
15841,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Visudh Green Printed Ethnic Kurta
59352,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Printed Kurta
29025,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Kaka Yellow T-shirt
30934,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurti
29819,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Checked Slim Fit Shirt
42528,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Pink Kurta
12258,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts
18762,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Arrow Woman Aiyanna Black Shirt
9335,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Women Edition Grey Tops
11420,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts
41350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Wrangler Men Blue Skanders Jeans
40282,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers
36202,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini Jony Boys White Shorts
15080,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtis
20367,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Navy Blue T-shirt
1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Casual,Puma Men's Grey Track Pants
22430,Women,Apparel,Topwear,Tunics,Green,Summer,2011.0,Ethnic,Global Desi Women Printed Green Tunic
16605,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Women Check Black Shirt
2720,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011.0,Casual,Disney Kids Boy's Mickey Mouse Print Pants
28936,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,BIBA Women Printed Pink Kurta
31027,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow New York Men White Striped Slim Fit Shirt
26090,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
22602,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt
16437,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Printed Black Tshirts
8814,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Ranger Blue Black Check Shirts
43635,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Vero Moda Women Coral Coloured Top
54682,Women,Apparel,Topwear,Kurtas,Multi,Fall,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta
27370,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Singer Blue T-shirt
12097,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas
32490,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt
41162,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Woman Black Trousers
11612,Women,Apparel,Topwear,Kurtas,Brown,Summer,2011.0,Ethnic,W Women Solid Brown Kurtas
33542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Suzan Yellow Top
39844,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt
20155,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Establish  Purple Shirt
38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
19827,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Red Shirt
16053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
3898,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Pooh And Tree Kidswear
17181,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Blue Shirt
2176,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011.0,Casual,Probase Men Blue & Green T-shirt
13521,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Solid Grey Tops
44848,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ducati T-shirt
11276,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Sports,Nike Men Running Maroon Sweatshirt
25043,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Sphere Pink T-shirt
14704,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts
52111,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Myntra Women White Printed Kurti
33314,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2012.0,Casual,Arrow New York Men Navy Blue Polo T-shirt
11044,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts
14536,Women,Apparel,Topwear,Kurtis,White,Fall,2011.0,Ethnic,Vishudh Women Flower Print White Kurtis
5161,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Eagle Shield Anchor Collage Black T-shirt
22054,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Vishudh Women Printed Grey Kurta
7636,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men's Sweat Black Track Pant
23186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Grey and Black Shirt
31443,Women,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Women Football Red Jacket
13713,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo Tshirt
2344,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Club Stripe Black Polo T-shirt
43063,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt
17175,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Grey Shirt
6522,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men's Fit White Short
3050,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Love India White T-shirt
2182,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Probase Men Yellow T-shirt
30757,Men,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Fabindia Men Grey Mangalgiri Kurta
24165,Women,Apparel,Topwear,Kurtis,Pink,Summer,2011.0,Ethnic,Aurelia Women Pink Printed Kurti
10350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Applique Work Purple T-shirt
40420,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Women Top
11282,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
53037,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red Printed Sari
15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men AD Breakline OH Black Track Pants
40612,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta
24357,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,Folklore Women Yellow  Kurta
32232,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Kurta
37740,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Check Navy Blue Shirt
16295,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Peter England Men Stripes Yellow Polo T-Shirt
23172,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt
3262,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Need Money White T-shirt
12635,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Probase Men Printed Yellow Tshirts
9758,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Ikon Black Polo Tshirts
32656,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Value Running Blue T-shirt
40276,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers
24733,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Yellow Printed T-shirt
10506,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Flying Machine Women Fuschia Red Tshirts
4423,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Wrangler Men's Rover Med Stripe Polo Navy T-shirt
47053,Women,Apparel,Bottomwear,Salwar,Blue,Summer,2012.0,Ethnic,Shree Women Blue & Yellow Jodhpuri Salwar
17723,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Reid & Taylor Men Check Medium Grey Shirt
42521,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Mother Earth Men Green Shirt
26064,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
12251,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts
9932,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men Not Made in India White Tshirts
17511,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
30333,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men You Me Your Friend Black T-shirt
27384,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016.0,Casual,2go Active Gear USA Men Lounge Set
26256,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants
12063,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Printed Purple Kurtas
3434,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens So You Love Me T-shirt
32464,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Graphic Black T-shirt
24501,Men,Apparel,Topwear,Belts,Brown,Fall,2015.0,Formal,Pacific Gold Men Brown Leather Belt
40044,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt
45536,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Fila Men White Polo T-shirt
51599,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings
28551,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Club Pique Polo Blue T-shirt
34932,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012.0,Ethnic,Fabindia Pink Dupatta
23985,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Purple Striped Shirt
9793,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Blue White Stripes Shirts
5962,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Solid Poplin Red Shirts
10995,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Inkfruit Men Respest Me Black Tshirts
44877,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
52912,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari
24992,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Shorts
25840,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Diva Women Printed Beige Kurta
19818,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Sweatshirt
28763,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Aurelia Women Maroon Kurta
2975,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Lifestyle Heritage Blue Polo T-shirt
8473,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers For Her Women Scarf Shirt Purple Tops
2149,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Orange & White Polo T-shirt
21884,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Olive Green Kurta
57038,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress
41961,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans
13946,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Tops
46378,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & White Check Shirt
16408,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Check Red Shirts
8017,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Fila Men's Round Neck Black White T-shirt
26893,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Top
13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
28909,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,BIBA Women Printed Red Kurta
31018,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Striped Navy Blue Trousers
19672,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Printed T-shirt
14951,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Status Quo Men Stripes Maroon Tshirts
20358,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Solid Black T-Shirt
33589,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wrangler Men Urban Folk Polo Green T-shirt
41995,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Pedal Pusher
37129,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Wills Lifestyle Men White Check Shirt
6945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Women Blue T-shirt
26269,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard Yellow Polo T-Shirt
30902,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Salwar
7299,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Jimi Hendrix Men's Note Light Grey T-shirt
26867,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Printed White Top
27189,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Mark Taylor Men Printed Olive T-shirt
18754,Women,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Arrow Woman Kaya Pink Dress
19686,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Grey T-shirt
59364,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,Vishudh Women Turquoise Blue Printed Kurta
31488,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Black Coffee Men Striped Black Trousers
48440,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Printed T-shirt
9767,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men Blue Solid T-shirt
5996,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Brown Checked Shirt
24368,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Folklore Women Brown Printed Kurta
4844,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Sher Singh Women Navy Blue Polo T-shirt
44883,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Striped Polo T-shirt
38505,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt
53834,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Vishudh Women White Printed Kurta
53008,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
3853,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Daisy and Squirrel Kidswear
2981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Hawaian Ocan Blue T-shirt
8487,Women,Apparel,Dress,Dresses,Cream,Fall,2011.0,Casual,Forever New Women Champagne Dresses
42348,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Casual,Flying Machine Women Back Trousers
9555,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Asem Cricket Crazy Blue T-Shirts
30768,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Black Silk Kurta
9935,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy T-shirt
17516,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Sweater
30334,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Your Idea Sucks Black T-shirt
3433,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Women's Stop Staring Navy Blue T-shirt
12064,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,W Women Solid Majenta Pink Kurtas
26251,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts
21848,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt
32463,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,ADIDAS Men Clima Teal T-shirt
40043,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants
24506,Women,Apparel,Topwear,Kurtas,Mustard,Fall,2011.0,Ethnic,Mother Earth Women Mustard Printed Kurta
45531,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Fila Mens Pink T-shirt
37111,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Men Charcoal Trousers
32651,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Graphic Print White T-shirt
10501,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White T-shirt
40271,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Scullers Men White Striped T-shirt
4424,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Thrill Washed Dark Grey T-shirt
17724,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Reid & Taylor Men Check Grey Shirt
47054,Women,Apparel,Bottomwear,Salwar,Brown,Summer,2012.0,Ethnic,Shree Women Brown & Green Jodhpuri Salwar
30106,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Navy Blue Shirt
55591,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Peter England Men Black Shirt
26063,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
3601,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Puma Deccan Chargers Kids Navy Blue Lookalike Jersey
1532,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Puma Men Grey Leaping Cat T-shirt
40615,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Teal Kurta
32235,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Kurta
56770,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Horsefly Men Grey & Blue Striped Shirt
37747,Men,Apparel,Topwear,Shirts,Khaki,Summer,2012.0,Casual,John Players Men Khaki Shirt
5192,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,DC Comics Men's Superman Eagle Navy T-shirt
4040,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Rajasthan Royals Mens Replica Cotton Jersey
16292,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Stripes Navy Blue Polo T-Shirt
23175,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt
6717,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Locomotive Men's Ribbed Neck Blue T-shirt
12632,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts
3265,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Guerrilla Men's Kill You Blue T-shirt
48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011.0,Casual,French Connection Women Beige Dress
18308,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wills Lifestyle Men Striped Green T-shirt
6525,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,2011.0,Sports,Nike Women's Tempo yellow Short
17172,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt
3057,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men Cut The Crap Green T-shirt
2185,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011.0,Casual,Probase Mens Shut Up Yellow Tee T-shirt
30750,Men,Apparel,Topwear,Kurtas,White,Winter,2012.0,Ethnic,Fabindia Men White Striped Khadi Kurta
40427,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012.0,Casual,Tonga Women Beige Jumpsuit
10357,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,United Colors of Benetton Men Maroon Polo Tshirt
